$size
64,64,64,10
$0
20.7005,0.172905,26.1497
20.9226,23.1169,26.0485
20.9562,51.0432,23.2624
20.9264,55.728,25.3689
22.8062,50.1191,27.8241
25.0665,0.0773489,22.2193
25.3562,52.5037,21.6671
27.2956,28.3355,19.1984
28.2383,25.4214,20.4396
$17
17.9554,3.66482,25.857
20.7005,0.172905,26.1497
20.9212,22.7931,26.035
20.9541,50.6491,23.2354
20.9416,55.3629,25.3432
22.7798,49.7287,27.8243
25.0665,0.0773489,22.2193
25.3574,52.1206,21.6392
27.3048,27.9939,19.2105
28.2137,25.0266,20.414
$18
17.9529,3.31155,25.8401
20.7005,0.172905,26.1497
20.9199,22.4693,26.0215
20.952,50.255,23.2084
20.9569,54.9977,25.3176
22.7534,49.3382,27.8246
25.0665,0.0773489,22.2193
25.3585,51.7375,21.6112
27.3141,27.6523,19.2226
28.1892,24.6318,20.3884
$19
17.9505,2.95827,25.8233
20.7005,0.172905,26.1497
20.9186,22.1455,26.008
20.9498,49.8609,23.1814
20.9721,54.6326,25.292
22.7271,48.9477,27.8249
25.0665,0.0773489,22.2193
25.3597,51.3544,21.5833
27.3233,27.3107,19.2347
28.1646,24.237,20.3628
$20
17.948,2.60499,25.8064
20.7005,0.172905,26.1497
20.9172,21.8218,25.9945
20.9477,49.4668,23.1544
20.9873,54.2674,25.2663
22.7007,48.5573,27.8251
25.0665,0.0773489,22.2193
25.3609,50.9713,21.5554
27.3325,26.9691,19.2467
28.1401,23.8423,20.3373
$21
17.9455,2.25172,25.7896
20.7005,0.172905,26.1497
20.9159,21.498,25.981
20.9456,49.0727,23.1274
21.0025,53.9023,25.2407
22.6744,48.1668,27.8254
25.0665,0.0773489,22.2193
25.362,50.5882,21.5275
27.3418,26.6275,19.2588
28.1155,23.4475,20.3117
$22
17.943,1.89844,25.7727
20.7005,0.172905,26.1497
20.9146,21.1742,25.9675
20.9434,48.6786,23.1004
21.0177,53.5371,25.215
22.648,47.7763,27.8257
25.0665,0.0773489,22.2193
25.3632,50.2051,21.4995
27.351,26.2859,19.2709
28.091,23.0527,20.2861
$23
17.9405,1.54516,25.7558
20.7005,0.172905,26.1497
20.9132,20.8504,25.954
20.9413,48.2846,23.0734
21.0329,53.172,25.1894
22.6216,47.3859,27.8259
25.0665,0.0773489,22.2193
25.3644,49.822,21.4716
27.3603,25.9443,19.2829
28.0664,22.6579,20.2605
$24
17.938,1.19188,25.739
20.7005,0.172905,26.1497
20.9119,20.5266,25.9405
20.9392,47.8905,23.0464
21.0481,52.8068,25.1638
22.5953,46.9954,27.8262
25.0665,0.0773489,22.2193
25.3655,49.4389,21.4437
27.3695,25.6027,19.295
28.0419,22.2631,20.235
$25
17.9356,0.838608,25.7221
20.7005,0.172905,26.1497
20.9106,20.2029,25.927
20.937,47.4964,23.0194
21.0633,52.4417,25.1381
22.5689,46.6049,27.8265
25.0665,0.0773489,22.2193
25.3667,49.0558,21.4158
27.3787,25.2611,19.3071
28.0173,21.8684,20.2094
$26
17.9331,0.485332,25.7052
20.7005,0.172905,26.1497
20.9092,19.8791,25.9135
20.9349,47.1023,22.9924
21.0785,52.0765,25.1125
22.5425,46.2145,27.8268
25.0665,0.0773489,22.2193
25.3679,48.6727,21.3878
27.388,24.9195,19.3192
27.9927,21.4736,20.1838
$27
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.9079,19.5553,25.9
20.9328,46.7082,22.9654
21.0937,51.7114,25.0869
22.5162,45.824,27.827
25.0665,0.0773489,22.2193
25.369,48.2896,21.3599
27.9682,21.0788,20.1582
27.3972,24.5779,19.3312
$28
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.9065,19.2315,25.8865
20.9306,46.3141,22.9384
21.1089,51.3462,25.0612
22.4898,45.4336,27.8273
25.0665,0.0773489,22.2193
25.3702,47.9065,21.332
27.9436,20.684,20.1327
27.4064,24.2363,19.3433
$29
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.9052,18.9078,25.873
20.9285,45.92,22.9114
21.1241,50.9811,25.0356
22.4634,45.0431,27.8276
25.0665,0.0773489,22.2193
25.3714,47.5234,21.3041
27.9191,20.2893,20.1071
27.4157,23.8947,19.3554
$30
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.9039,18.584,25.8595
20.9264,45.5259,22.8844
21.1393,50.6159,25.0099
22.4371,44.6526,27.8278
25.0665,0.0773489,22.2193
25.3725,47.1403,21.2761
27.8945,19.8945,20.0815
27.4249,23.5531,19.3674
$31
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.9025,18.2602,25.846
20.9242,45.1318,22.8574
21.1545,50.2508,24.9843
22.4107,44.2622,27.8281
25.0665,0.0773489,22.2193
25.3737,46.7572,21.2482
27.87,19.4997,20.0559
27.4341,23.2115,19.3795
$32
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.9012,17.9364,25.8324
20.9221,44.7377,22.8304
21.1697,49.8856,24.9587
22.3843,43.8717,27.8284
25.0665,0.0773489,22.2193
25.3749,46.3741,21.2203
27.8454,19.1049,20.0304
27.4434,22.8699,19.3916
$33
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8999,17.6126,25.8189
20.92,44.3436,22.8035
21.1849,49.5205,24.933
22.358,43.4812,27.8287
25.0665,0.0773489,22.2193
25.376,45.991,21.1924
27.8209,18.7101,20.0048
27.4526,22.5283,19.4037
$34
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8985,17.2889,25.8054
20.9178,43.9495,22.7765
21.2001,49.1553,24.9074
22.3316,43.0908,27.8289
25.0665,0.0773489,22.2193
25.3772,45.608,21.1644
27.7963,18.3154,19.9792
27.4618,22.1867,19.4157
$35
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8972,16.9651,25.7919
20.9157,43.5554,22.7495
21.2153,48.7901,24.8817
22.3052,42.7003,27.8292
25.0665,0.0773489,22.2193
25.3784,45.2249,21.1365
27.7717,17.9206,19.9536
27.4711,21.8451,19.4278
$36
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8959,16.6413,25.7784
20.9136,43.1613,22.7225
21.2305,48.425,24.8561
22.2789,42.3098,27.8295
25.0665,0.0773489,22.2193
25.3795,44.8418,21.1086
27.7472,17.5258,19.9281
27.4803,21.5035,19.4399
$37
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8945,16.3175,25.7649
20.9115,42.7672,22.6955
21.2457,48.0598,24.8305
22.2525,41.9194,27.8297
25.0665,0.0773489,22.2193
25.3807,44.4587,21.0807
27.7226,17.131,19.9025
27.4895,21.1618,19.4519
$38
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8932,15.9937,25.7514
20.9093,42.3731,22.6685
21.2609,47.6947,24.8048
22.2261,41.5289,27.83
25.0665,0.0773489,22.2193
25.3819,44.0756,21.0527
27.6981,16.7363,19.8769
27.4988,20.8202,19.464
$39
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8919,15.67,25.7379
20.9072,41.979,22.6415
21.2761,47.3295,24.7792
22.1998,41.1384,27.8303
25.0665,0.0773489,22.2193
25.383,43.6925,21.0248
27.6735,16.3415,19.8513
27.508,20.4786,19.4761
$40
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8905,15.3462,25.7244
20.9051,41.5849,22.6145
21.2913,46.9644,24.7536
22.1734,40.748,27.8306
25.0665,0.0773489,22.2193
25.3842,43.3094,20.9969
27.649,15.9467,19.8258
27.5173,20.137,19.4882
$41
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8892,15.0224,25.7109
20.9029,41.1908,22.5875
21.3065,46.5992,24.7279
22.147,40.3575,27.8308
25.0665,0.0773489,22.2193
25.3853,42.9263,20.969
27.6244,15.5519,19.8002
27.5265,19.7954,19.5002
$42
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8879,14.6986,25.6974
20.9008,40.7967,22.5605
21.3217,46.2341,24.7023
22.1207,39.967,27.8311
25.0665,0.0773489,22.2193
25.3865,42.5432,20.941
27.5999,15.1572,19.7746
27.5357,19.4538,19.5123
$43
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8865,14.3749,25.6839
20.8987,40.4026,22.5335
21.3369,45.8689,24.6766
22.0943,39.5766,27.8314
25.0665,0.0773489,22.2193
25.3877,42.1601,20.9131
27.5753,14.7624,19.749
27.545,19.1122,19.5244
$44
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8852,14.0511,25.6704
20.8965,40.0085,22.5065
21.3521,45.5038,24.651
22.0679,39.1861,27.8316
25.0665,0.0773489,22.2193
25.3888,41.777,20.8852
27.5508,14.3676,19.7235
27.5542,18.7706,19.5364
$45
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8839,13.7273,25.6569
20.8944,39.6144,22.4795
21.3673,45.1386,24.6254
22.0416,38.7957,27.8319
25.0665,0.0773489,22.2193
25.39,41.3939,20.8573
27.5262,13.9728,19.6979
27.5634,18.429,19.5485
$46
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8825,13.4035,25.6434
20.8923,39.2203,22.4525
21.3825,44.7735,24.5997
22.0152,38.4052,27.8322
25.0665,0.0773489,22.2193
25.3912,41.0108,20.8293
27.5016,13.578,19.6723
27.5727,18.0874,19.5606
$47
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8812,13.0798,25.6299
20.8901,38.8262,22.4255
21.3977,44.4083,24.5741
21.9889,38.0147,27.8324
25.0665,0.0773489,22.2193
25.3923,40.6277,20.8014
27.4771,13.1833,19.6467
27.5819,17.7458,19.5727
$48
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8798,12.756,25.6164
20.888,38.4321,22.3985
21.9625,37.6243,27.8327
21.4129,44.0432,24.5484
25.0665,0.0773489,22.2193
25.3935,40.2446,20.7735
27.4525,12.7885,19.6212
27.5911,17.4042,19.5847
$49
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8785,12.4322,25.6028
20.8859,38.038,22.3715
21.9361,37.2338,27.833
21.4281,43.678,24.5228
25.0665,0.0773489,22.2193
25.3947,39.8615,20.7455
27.428,12.3937,19.5956
27.6004,17.0626,19.5968
$50
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8772,12.1084,25.5893
20.8837,37.644,22.3445
21.9098,36.8433,27.8333
21.4433,43.3129,24.4972
25.0665,0.0773489,22.2193
25.3958,39.4784,20.7176
27.4034,11.9989,19.57
27.6096,16.721,19.6089
$51
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8758,11.7846,25.5758
20.8816,37.2499,22.3175
21.8834,36.4529,27.8335
21.4585,42.9477,24.4715
25.0665,0.0773489,22.2193
25.397,39.0953,20.6897
27.3789,11.6042,19.5444
27.6188,16.3794,19.6209
$52
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8745,11.4609,25.5623
20.8795,36.8558,22.2906
21.857,36.0624,27.8338
21.4737,42.5826,24.4459
25.0665,0.0773489,22.2193
25.3982,38.7122,20.6618
27.3543,11.2094,19.5189
27.6281,16.0378,19.633
$53
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8732,11.1371,25.5488
20.8773,36.4617,22.2636
21.8307,35.6719,27.8341
21.4889,42.2174,24.4202
25.0665,0.0773489,22.2193
25.3993,38.3292,20.6338
27.3298,10.8146,19.4933
27.6373,15.6962,19.6451
$54
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8718,10.8133,25.5353
20.8752,36.0676,22.2366
21.8043,35.2815,27.8343
21.5041,41.8523,24.3946
25.0665,0.0773489,22.2193
25.4005,37.9461,20.6059
27.3052,10.4198,19.4677
27.6465,15.3546,19.6572
$55
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8705,10.4895,25.5218
20.8731,35.6735,22.2096
21.7779,34.891,27.8346
21.5193,41.4871,24.369
25.0665,0.0773489,22.2193
25.4017,37.563,20.578
27.2806,10.0251,19.4421
27.6558,15.013,19.6692
$56
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8692,10.1658,25.5083
20.8709,35.2794,22.1826
21.7516,34.5005,27.8349
21.5345,41.122,24.3433
25.0665,0.0773489,22.2193
25.4028,37.1799,20.5501
27.2561,9.63029,19.4165
27.665,14.6714,19.6813
$57
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8678,9.84198,25.4948
20.8688,34.8853,22.1556
21.7252,34.1101,27.8352
21.5497,40.7568,24.3177
25.0665,0.0773489,22.2193
25.404,36.7968,20.5221
27.2315,9.23551,19.391
27.6743,14.3298,19.6934
$58
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8665,9.5182,25.4813
20.8667,34.4912,22.1286
21.6988,33.7196,27.8354
21.5649,40.3917,24.2921
25.0665,0.0773489,22.2193
25.4052,36.4137,20.4942
27.207,8.84073,19.3654
27.6835,13.9882,19.7054
$59
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8652,9.19443,25.4678
20.8645,34.0971,22.1016
21.6725,33.3291,27.8357
21.5801,40.0265,24.2664
25.0665,0.0773489,22.2193
25.4063,36.0306,20.4663
27.1824,8.44596,19.3398
27.6927,13.6466,19.7175
$60
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8638,8.87065,25.4543
20.8624,33.703,22.0746
21.6461,32.9387,27.836
21.5953,39.6614,24.2408
25.0665,0.0773489,22.2193
25.4075,35.6475,20.4384
27.1579,8.05118,19.3142
27.702,13.305,19.7296
$61
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8625,8.54687,25.4408
20.8603,33.3089,22.0476
21.6197,32.5482,27.8362
21.6105,39.2962,24.2151
25.0665,0.0773489,22.2193
25.4087,35.2644,20.4104
27.1333,7.6564,19.2887
27.7112,12.9634,19.7417
$62
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8612,8.2231,25.4273
20.8581,32.9148,22.0206
21.5934,32.1577,27.8365
21.6257,38.9311,24.1895
25.0665,0.0773489,22.2193
25.4098,34.8813,20.3825
27.1088,7.26163,19.2631
27.7204,12.6218,19.7537
$63
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8598,7.89932,25.4138
20.856,32.5207,21.9936
21.567,31.7673,27.8368
21.6409,38.5659,24.1639
25.0665,0.0773489,22.2193
25.411,34.4982,20.3546
27.0842,6.86685,19.2375
27.7297,12.2802,19.7658
$64
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8585,7.57554,25.4003
20.8539,32.1266,21.9666
21.5406,31.3768,27.8371
21.6561,38.2008,24.1382
25.0665,0.0773489,22.2193
25.4122,34.1151,20.3267
27.0596,6.47208,19.2119
27.7389,11.9386,19.7779
$65
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8571,7.25176,25.3868
20.8517,31.7325,21.9396
21.5143,30.9864,27.8373
21.6713,37.8356,24.1126
25.0665,0.0773489,22.2193
25.4133,33.732,20.2987
27.0351,6.0773,19.1864
27.7481,11.597,19.7899
$66
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8558,6.92799,25.3732
20.8496,31.3384,21.9126
21.4879,30.5959,27.8376
21.6865,37.4705,24.0869
25.0665,0.0773489,22.2193
25.4145,33.3489,20.2708
27.0105,5.68252,19.1608
27.7574,11.2554,19.802
$67
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8545,6.60421,25.3597
20.8475,30.9443,21.8856
21.4615,30.2054,27.8379
21.7017,37.1053,24.0613
25.0665,0.0773489,22.2193
25.4156,32.9658,20.2429
26.986,5.28775,19.1352
27.7666,10.9138,19.8141
$68
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8531,6.28043,25.3462
20.8453,30.5502,21.8586
21.4352,29.815,27.8381
21.7169,36.7402,24.0357
25.0665,0.0773489,22.2193
25.4168,32.5827,20.215
26.9614,4.89297,19.1096
27.7758,10.5722,19.8262
$69
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8518,5.95665,25.3327
20.8432,30.1561,21.8316
21.4088,29.4245,27.8384
21.7321,36.375,24.01
25.0665,0.0773489,22.2193
25.418,32.1996,20.187
26.9369,4.49819,19.0841
27.7851,10.2306,19.8382
$70
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8505,5.63287,25.3192
20.8411,29.762,21.8046
21.3825,29.034,27.8387
21.7473,36.0099,23.9844
25.0665,0.0773489,22.2193
25.4191,31.8165,20.1591
26.9123,4.10342,19.0585
27.7943,9.88904,19.8503
$71
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8491,5.3091,25.3057
20.8389,29.3679,21.7777
21.3561,28.6436,27.8389
21.7625,35.6447,23.9588
25.0665,0.0773489,22.2193
25.4203,31.4334,20.1312
26.8878,3.70864,19.0329
27.8036,9.54744,19.8624
$72
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8478,4.98532,25.2922
20.8368,28.9738,21.7507
21.3297,28.2531,27.8392
21.7777,35.2796,23.9331
25.0665,0.0773489,22.2193
25.4215,31.0503,20.1033
26.8632,3.31386,19.0073
27.8128,9.20584,19.8744
$73
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8465,4.66154,25.2787
20.8347,28.5797,21.7237
21.3034,27.8626,27.8395
21.7929,34.9144,23.9075
25.0665,0.0773489,22.2193
25.4226,30.6672,20.0753
26.8386,2.91909,18.9818
27.822,8.86423,19.8865
$74
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8451,4.33776,25.2652
20.8326,28.1856,21.6967
21.277,27.4722,27.8398
21.8081,34.5493,23.8818
25.0665,0.0773489,22.2193
25.4238,30.2842,20.0474
26.8141,2.52431,18.9562
27.8313,8.52263,19.8986
$75
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8438,4.01399,25.2517
20.8304,27.7915,21.6697
21.2506,27.0817,27.84
21.8233,34.1841,23.8562
25.0665,0.0773489,22.2193
25.425,29.9011,20.0195
26.7895,2.12954,18.9306
27.8405,8.18103,19.9107
$76
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8425,3.69021,25.2382
20.8283,27.3974,21.6427
21.2243,26.6912,27.8403
21.8385,33.819,23.8306
25.0665,0.0773489,22.2193
25.4261,29.518,19.9916
26.765,1.73476,18.905
27.8497,7.83943,19.9227
$77
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8411,3.36643,25.2247
20.8262,27.0033,21.6157
21.1979,26.3008,27.8406
21.8537,33.4538,23.8049
25.0665,0.0773489,22.2193
25.4273,29.1349,19.9636
26.7404,1.33998,18.8795
27.859,7.49783,19.9348
$78
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8398,3.04265,25.2112
20.824,26.6092,21.5887
21.1715,25.9103,27.8408
21.8689,33.0887,23.7793
25.0665,0.0773489,22.2193
25.4285,28.7518,19.9357
26.7159,0.945206,18.8539
27.8682,7.15623,19.9469
$79
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8385,2.71888,25.1977
20.8219,26.2151,21.5617
21.1452,25.5198,27.8411
21.8841,32.7235,23.7536
25.0665,0.0773489,22.2193
25.4296,28.3687,19.9078
26.6913,0.55043,18.8283
27.8774,6.81463,19.959
$80
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8371,2.3951,25.1842
20.8198,25.821,21.5347
21.1188,25.1294,27.8414
21.8993,32.3584,23.728
25.0665,0.0773489,22.2193
25.4308,27.9856,19.8799
26.6668,0.155653,18.8027
27.8867,6.47303,19.971
$81
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8358,2.07132,25.1707
20.8176,25.4269,21.5077
21.0924,24.7389,27.8417
21.9145,31.9932,23.7024
25.0665,0.0773489,22.2193
25.432,27.6025,19.8519
26.6668,0.155653,18.8027
27.8959,6.13143,19.9831
$82
17.9306,0.132055,25.6884
20.7005,0.172905,26.1497
20.8344,1.74754,25.1572
20.8155,25.0328,21.4807
21.0661,24.3485,27.8419
21.9298,31.6281,23.6767
25.0665,0.0773489,22.2193
25.4331,27.2194,19.824
26.6668,0.155653,18.8027
27.9051,5.78983,19.9952
$83
17.9306,0.132055,25.6884
20.7004,0.149103,26.1487
20.8331,1.43019,25.1439
20.8134,24.6387,21.4537
21.0397,23.958,27.8422
21.945,31.2629,23.6511
25.0665,0.0773489,22.2193
25.4343,26.8363,19.7961
26.6668,0.155653,18.8027
27.9144,5.44823,20.0072
$84
17.9306,0.132055,25.6884
20.7002,0.106671,26.1469
20.8319,1.12487,25.1312
20.8112,24.2446,21.4267
21.0133,23.5675,27.8425
21.9602,30.8978,23.6255
25.0665,0.0773489,22.2193
25.4355,26.4532,19.7682
26.6668,0.155653,18.8027
27.9236,5.10663,20.0193
$85
17.9306,0.132055,25.6884
20.7,0.0522776,26.1447
20.8307,0.834642,25.1191
20.8091,23.8505,21.3997
20.987,23.1771,27.8427
21.9754,30.5326,23.5998
25.0665,0.0773489,22.2193
25.4366,26.0701,19.7402
26.6668,0.155653,18.8027
27.9328,4.76503,20.0314
$86
17.9306,0.132055,25.6884
20.8295,0.558454,25.1076
20.7,0.0522776,26.1447
20.807,23.4564,21.3727
20.9606,22.7866,27.843
21.9906,30.1675,23.5742
25.0665,0.0773489,22.2193
25.4378,25.687,19.7123
26.6668,0.155653,18.8027
27.9421,4.42343,20.0435
$87
17.9306,0.132055,25.6884
20.8285,0.297119,25.0967
20.7,0.0522776,26.1447
20.9342,22.3961,27.8433
20.8048,23.0623,21.3457
22.0058,29.8023,23.5485
25.0665,0.0773489,22.2193
25.439,25.3039,19.6844
26.6668,0.155653,18.8027
27.9513,4.08183,20.0555
$88
17.9306,0.132055,25.6884
20.8274,0.0484129,25.0863
20.7,0.0522776,26.1447
20.9079,22.0057,27.8436
20.8027,22.6682,21.3187
22.021,29.4372,23.5229
25.0665,0.0773489,22.2193
25.4401,24.9208,19.6565
26.6668,0.155653,18.8027
27.9606,3.74023,20.0676
$89
17.9306,0.132055,25.6884
20.8274,0.0484129,25.0863
20.7,0.0522776,26.1447
20.8006,22.2741,21.2917
20.8815,21.6152,27.8438
22.0362,29.072,23.4973
25.0665,0.0773489,22.2193
25.4413,24.5377,19.6285
26.6668,0.155653,18.8027
27.9698,3.39863,20.0797
$90
17.9306,0.132055,25.6884
20.8274,0.0484129,25.0863
20.7,0.0522776,26.1447
20.8551,21.2247,27.8441
20.7984,21.88,21.2648
22.0514,28.7069,23.4716
25.0665,0.0773489,22.2193
25.4425,24.1546,19.6006
26.6668,0.155653,18.8027
27.979,3.05703,20.0917
$91
17.9306,0.132055,25.6884
20.8274,0.0484129,25.0863
20.7,0.0522776,26.1447
20.7963,21.4859,21.2378
20.8288,20.8343,27.8444
22.0666,28.3417,23.446
25.0665,0.0773489,22.2193
25.4436,23.7715,19.5727
